w_pred,w_q_pred,w_comp,w_fdiss,w_ndiss,w_pen,w_dev,w_norm,epoch,cfd
3361.0808430682923,2.1600355729130523,1042.262542257485,278.42832684261674,8.539420054746449,226.5058660208208,1542.401683179897,362.39421199892433,133,0.00021994336566422135
183.88117278469585,78.99893524929489,2362.9365320522447,25.126437826737604,7257.695724054756,495.3049592884694,4652.500092376936,2617.377553831358,438.6566112338992,0.0001916254695970565
785.1777979939012,199.95115839321278,3.272057706488724,129.05062348243806,2473.992906427296,70.25876987075361,240.28735271617066,1892.773028372162,447.0918590071267,0.00035431355354376137
29.295768162569534,3.1366208294018647,558.1611618872303,3875.7958329132816,16.92681326970993,113.62204228649901,151.73852742562522,583.2456838652176,383.48375706740967,0.0001928236015373841
734.3398258581241,12.396173267442512,230.30143332686657,229.47133061167673,5.546289615172372,4.881583468809845,16032.29854461089,8.150119005063566,483.54500471616075,0.0001520880323369056
2.988488116942472,71.20033583948128,17.40383921732156,5404.449929272372,1.0892043011152686,81.68310517087156,92807.93423044057,1803.3940668770504,274.4001491574871,0.0002721487544476986
185.39726746076224,25.40466605618974,6306.083693088066,17.82413854873621,2182.9865092693826,661.864723382772,657.228198433833,298.59653772815346,188.91457926645973,0.00025485429796390235
30.28199416801941,16.636136872659236,1.619331234894933,26.63851387447996,1400.4097037636952,29.387093266880957,10629.96994979705,9.51264746061826,218.44202391283494,0.00032496548374183476
334.19871962989424,232.16137301005398,3.207549519351894,134.71390950582332,17.19644837034253,13.468766759309483,5014.628372501301,1.1458642446632015,145.77075207143244,0.0002025470312219113
6720.453516088052,18.642883388062977,17.5898441477275,434.08623303374867,500.5461307093934,114.45494326210546,167.087930987625,6805.331076242045,167.24784961514985,0.0002095330273732543
263.5038448986889,1753.122563546921,1.9026427809709063,2.959063293800738,91.22515522195263,223.06141417989363,14391.423548819595,7281.032134721611,310.8607011940656,0.0001892716099973768
105.5035711795329,7.647360143884133,6.021346802807515,1006.7655543477857,1.3253326701733283,7011.955737242253,4923.222915515506,11.690216887701972,462.4159980555573,0.0003940632741432637
4.278593307150148,129.88274107676605,600.8246292035699,149.4139179582084,3572.940558940279,8461.058824117234,2998.726176406234,4322.1887108546625,193.40630314977122,0.00025190773885697126
9.742266142610124,139.44750857762284,1.0316259450449474,3614.0966215248177,307.62408301424705,116.1663891466399,2634.0571522845516,900.4692994566298,471.42475186471984,0.00041991606121882796
25.690515952934252,13.72498094604991,13.807845951943493,3.8283500744936276,379.864656863479,2.575481369302485,2578.7477602872855,344.4865135471096,174.94650979100106,0.00027915608370676637
14.315459973536655,69.84959403631169,8419.76280902376,544.7836905711174,1.9104992927364193,3.2866092958567683,178.52104906724963,22.36577887754133,413.1333189291107,3.687522257678211e-05
90.80191464411384,15.654930460266526,43.0542260901768,256.4473073589284,10.925648826135168,555.8574904479844,100.36088422958716,780.5650908808634,55.7261642256786,0.00017136885435320437
1700.8058186387516,41.10014535797737,44.65853630924068,5712.643690423011,8194.381849510151,746.440346059675,470.50632805665686,855.7925603445749,122.0437320327809,0.00022824743064120412
100.37013661053703,1275.0264051602965,169.96291544709916,2320.1013270672092,4.714055412053883,1.0753019596650466,54952.267284441616,4939.654959596914,321.1676010016964,0.00015798062668181956
1296.552741336145,7.597056939199452,1.828937560284717,80.12090921362581,96.06053539942397,329.0412670257418,153.44464653512867,25.137476440697863,253.69764787581732,0.00025673024356365204
31.3729316177855,2.111509266749522,2.7303795523035754,119.01572870293083,1379.936531844596,12.05146831725124,130.7562468298832,9.255306848845493,131.79328981759136,0.00044962239917367697
3232.122964164122,1.7457628214546506,18.46015642482304,227.75297448097237,25.129278252492497,312.669828555489,76084.27310018551,961.1342214439451,468.3683944662691,0.0003358087851665914
8.608183147038153,2.0914381566626483,28.47103241246009,4582.106704123711,693.1966144296144,4388.773803213497,70812.34151226767,3.901959305498822,68.08000225907521,0.00047166418517008424
7990.784106687867,7076.562753562326,4629.088272105979,3.1097709600948886,214.34331433404685,1321.2367029135432,126.68958514476085,29.170291225502112,102.06804292099633,0.00018331804312765598
201.66787491207148,200.98617032589874,2.2536234042831285,2.3034215860396148,4925.792836179924,6.605120132179757,56567.902734789684,458.2484293550993,354.3021727636088,0.0003601721255108714
7.424683853197443,139.18294941899123,3.3585385063023954,6.1728297120017475,547.8734134862428,505.4745684497162,619.652099685865,4.9171796043775595,477.00203278631216,0.00046301246038638055
6.3756422319584125,4623.628253505151,2.558379595165604,416.90737563386057,2.8724268346758657,24.428986097070684,19925.684168027165,258.9157531708622,103.81041301472932,0.00022342937882058322
181.9578559926249,12.733374380612537,119.21576031330875,78.03719774203523,13.442517804421229,2019.2716763613855,744.1115120230958,8260.523712056849,298.16889623329394,0.00032929438748396933
4.272071006065414,193.1972052618066,2.9342599361689086,69.72639713783849,10.269088448115463,110.86321616966296,2339.155396008677,720.1392875219484,312.1008402305841,0.0001756159181240946
7531.246726488794,487.21492100796013,1.5364745133123883,72.88194238104506,6.661299170372406,1.5778235463083736,13588.397177415178,870.2310880270064,78.65033790437987,0.0002482660347595811
17.59189300112873,26.457404802104513,117.98698764777278,930.2553947874951,7974.625953722613,143.6778991811406,21108.126721264336,2.907321529799597,223.67955926258762,0.0002839810331352055
325.12252850266987,111.51051045935068,15.121067421897557,2858.1616747450607,7.8782618885306395,15.113723316597401,5759.949402334307,26.37674194152416,378.80573713705314,0.0001938683562912047
117.53991543176475,1968.434004007175,520.0801242817095,33.848264709749515,4.421516805206631,3754.931446277251,26349.61219147623,68.3500932949309,50.55732281700513,0.0003393590450286865
227.59550320880183,806.6874548596899,1.0682995141375369,165.1798630898631,3.854581987552433,14.983077133787097,672.730917842965,468.16988827131996,209.7242451164832,0.00022094816085882485
2.140730156979077,20.990591264391238,18.81309517387428,1.2822257717186587,187.0652304357267,31.284015153235032,2511.6693804493316,8135.903124613993,113.46850634520484,0.00022898752649780363
5693.917584643103,1.4752544393434823,144.55975895129896,151.54074562797058,15.749193591097221,10.136323378137021,3439.9398690458347,1626.3274314320356,248.8055442656685,0.0004359767772257328
7.254165425847032,239.46148762672112,3.7736208448959045,11.264756926883283,172.4040938451025,3.433384852850951,2192.1451256772375,863.61752604944,145.97790622857787,0.00020141582353971899
164.61104019606597,385.1309468729,2966.4285615480426,25.73693240035081,290.8277640840392,399.61558434691386,3096.5215258452026,42.341975088547024,283.1737049761629,6.758483505109325e-05
306.5760311435398,49.049273126525556,1.4585535386434314,4.354899276079064,42.75753219696592,13.397634241347868,495.8108800709247,669.5889223323567,393.81589893920125,0.00020471925381571054
125.57513916139276,291.4975359223574,2979.5362896852407,9416.741558061192,19.401121004390586,14.507072014570323,587.3882618499765,4463.365688349077,282.7755086874994,7.972042658366263e-05
27.398229558453163,16.20048856136827,269.87202813294124,4410.560777626825,1.9256791387055832,3.6115211095204978,2225.561917353952,1054.1321615359443,239.47460409158788,0.00022742013970855623
618.7891961269918,3815.8269842432883,24.993947549996864,10.88636330856475,3.1295862212468237,867.8139553979609,294.8020972400204,3853.699034928168,265.1711643916692,0.00017893743643071502
96.95437763263651,11.033005347421907,140.04714197128945,3320.073762227729,191.23883619250108,16.210309245087,67116.87725349837,7.238131379212547,243.80974131463293,0.00020808502449654043
6441.568373271234,25.268756027826633,6.343009151177645,208.79288984813613,3.354287635967539,782.0063086141691,98460.82155711713,1974.3604995230444,276.74514638021924,0.00029684664332307875
5.553743012206257,108.217276220497,11.72783152430998,1487.6428856067816,318.53529314924396,6.990181540154858,471.1290348033524,2.8105015070581087,93.881321740436,0.0005054367356933653
7956.591173729447,8408.354950880961,3.5132528174206716,390.16770018125175,2526.10041675449,2916.6302217535504,78138.6275746401,274.603566300656,244.1008330245606,0.0009218583581969142
42.387139348163345,48.18050812440126,30.52920573325184,332.9167221888725,2480.8384630389255,468.99600436441824,3000.8997800176585,2.486951328727241,265.3528653387127,0.00026797535247169435
124.81118862977999,98.81894282119538,1.7491341180011981,425.0092886880379,2.20339984721936,2035.5820309051062,105.58854004628738,1.8746774797816017,162.35836894641363,0.00036634563002735376
36.55263386449428,412.64949136958717,15.336630512405794,1752.162166162182,230.55827126938016,287.40958564687895,27545.402496696188,12.030536145893588,411.64723472558967,0.0005451641045510769
158.09515601891175,7564.721658790831,18.56698745239403,461.3904139380169,44.09062107604527,78.8491398786105,1905.2578465569213,510.5595291840611,74.69397847555683,0.00023210863582789898
71.88530658509904,3164.769968189054,88.61252881460156,940.8280353945153,200.14921028823076,189.1643507642951,7927.939375110191,1.4545551793997178,65.4634560775142,0.00035680411383509636
17.896758952836137,4063.9745700485464,62.64256907324071,65.91907452363505,98.87329885514167,51.695587693006246,251.28088151918806,2689.555753563244,447.1682058220355,0.0001478218473494053
244.7415093522367,1471.4428935279739,31.1334165778995,20.22088883152942,4.72315259150983,6092.2819955677005,362.68241172727375,2610.8995651317027,124.17075164974693,0.0002692544076126069
18.97840823387718,2.6160152283641804,1942.9821823758475,1314.0897556986115,33.942572597628725,19.216406982088845,268.0518114131158,1145.645231700249,366.80634951014747,0.00019006806542165577
1.9332589104053957,2.343105190691503,24.67620996877678,2.3300709554743944,3.368903725122306,78.33073015733792,19140.136175883297,316.60502293476924,438.61203874588114,0.0004009119002148509
7.3976432574883075,5742.131685060708,212.01329187961076,7179.88176703928,187.0177413282054,78.68458182198192,701.8609096018741,18.543556834024216,454.2255557493218,0.00021117771393619478
10.468879673449516,50.20682922724512,34.91921737105688,177.23795949069594,7895.596445503724,219.52200362248428,8595.117678396797,132.57351161573573,334.4573796351095,0.000306309579173103
4.504565406010304,1.4636280642495232,3.0225385014801156,17.210212960590937,59.16493158499234,7921.2638007199985,28355.810032853104,185.966961028087,77.28957124023808,0.00046084460336714983
1864.7052318246017,25.876627594961974,3.073941533946114,605.897613166084,3941.72211647787,9.891808619861697,24344.59080740203,7567.700605210072,455.49276012912645,0.0002280280168633908
1165.6465360422628,174.5482685385656,41.77362745214955,23.510019460214018,42.37609436046603,21.062142582389207,56740.812152759056,229.13783140021226,407.27586997455165,0.00034097585012204945
9337.89399400024,11.752871757570965,1561.3176161546337,209.59571802389195,438.13920407972233,200.56340794655327,12919.37393476892,77.22821710694146,300.09203194781867,0.0002301877102581784
6057.1578381659,64.31453813582011,289.49943480261385,10.155308831876413,12.94611761488425,11.862663881695251,97877.34752061004,33.671658436022874,252.30915961260072,0.00015734563930891454
65.93440075818366,263.26853110401436,5662.815881365143,87.22997480144946,22.152332324150517,220.69825747362322,32540.6743268501,2480.26799292629,269.52758400968764,0.0001858234463725239
33.216067553872676,1341.8017488865992,9572.335718391243,247.3481383507911,2927.7756902884607,26.92702233367163,339.4078774988839,4083.3432940096664,378.14797510614443,0.00013873784337192774
46.28906358650885,1636.470297689385,46.12185508164321,9.649811807081557,237.68737102109407,69.12170575628183,504.2395714197712,8634.439733790954,456.43730955108464,0.0001967758289538324
16.74256743372287,270.1540056087579,1.0737415100118302,9.437059393846393,5914.604339748532,6.519811286932312,25958.457219725602,13.950417172400185,336.3919552027228,0.0005199880106374621
499.14452908592284,1.7143440560134506,2059.5752725872417,156.54852212723125,815.9243087186072,252.4363447016422,29613.28561717703,54.58344275464825,87.6531611234443,0.00019483579671941698
23.58319559804549,797.825614145678,126.28984878859457,2.995294966791776,496.4210723999098,438.3190165823506,2137.8734292011786,39.43930896961787,354.09234877718876,0.00020538497483357787
10.763612684654296,153.65219001798468,177.68509772878048,1892.2388508595852,23.07641145437247,1.791750316588362,138.722641655343,10.227750566744135,96.81567118272294,0.0001537132920930162
1648.148543064341,2255.531412337062,3089.304514647505,8.049062684469838,1973.0558088966354,1033.0320212032045,335.3443313974916,143.2841000507722,407.7119918984572,0.00029672522214241326
18.418652389540128,4737.977461391517,3746.3947777958338,108.10033050956142,27.213171682177006,34.28250115321837,9392.864972250274,7.559594943545281,168.6767930503232,8.984001033240929e-05
1.0505011596660172,25.763957988363963,1279.7977567843964,2034.8076131799037,1927.1916181831352,8.350159972378332,7408.7684389825645,57.333195909859676,290.89547377483643,0.0002103466249536723
1238.3173494837135,1453.8559337397496,104.32515881636668,28.86807792722206,3654.8372772303314,2.7603716847813917,23517.728749873106,463.7133977133795,268.8874586910546,0.0002177855058107525
183.12352367766644,2.0796964117649503,62.81182511535226,108.10080429758324,32.837289165348,4466.019871688959,539.5399363101168,4080.557252909191,57.62931514768417,0.0003331451734993607
1741.6859625288494,5.61210859361476,3573.2488049767226,6600.044945160722,20.130121709040665,6610.959790552271,298.3552701686017,260.18438624718806,340.5730415917058,0.0002822128008119762
79.83440041831882,220.45800690859477,1485.5783014361593,65.54480836778902,2327.890553504746,54.883015690889636,78302.3725664736,3510.5143224559843,327.73529198692455,0.00019894802244380116
1.339318364964527,4.229736915233013,3.145121559098821,52.524229822303035,94.30968147753408,63.91232096728339,1609.596612133466,1.090948377453185,52.575491858031036,0.0003099845489487052
1548.166068295262,1.2435403690829137,4.8758921904593215,135.60077035868702,11.932460312503911,4541.796581891136,431.0991180571782,4.21792924868618,57.85106453588356,0.0005152433295734227
48.83824960579158,1.7578116204390994,4.400351011479437,1777.7563155071234,1.164316845840426,880.0554160983485,895.0623239799294,40.7200477460523,256.4274769840573,0.0003909887745976448
51.790920300472294,13.987418095901779,498.2926836082945,176.97781162431286,482.2165326082646,7.466498258831935,981.6314701750953,31.06054851690378,440.4953327209458,0.00020834374299738556
3.2725641693505407,474.10607691792944,201.66592434684276,500.5090318300624,6148.587455231343,129.53303233114417,9161.692258894465,30.064721249312,315.7753131951436,0.0002198058646172285
36.56327004186913,6215.461717221321,64.64308237957265,1251.2416572247823,17.90551483150644,13.52604050238741,26058.79890514527,528.3836394043072,453.53180571780973,0.00022679415997117758
1.5539651335847329,5.31326270834661,98.11925575908508,1040.4406370239512,333.3754677651676,321.59496534955565,616.8813943746593,189.80287377955312,368.99212993454944,0.0002143844321835786
52.85287834242192,56.755128075024345,1.8651729892518611,242.34538777470004,91.67334943404752,1693.711737876884,563.1339920552535,7.666017458478847,388.9432342163523,0.0004963805549778044
22.94183530990783,7710.479616540161,6383.64778382167,9919.038009510605,8.280747411560696,96.41926056439249,9725.415457561618,7514.753527437476,423.2830844614104,0.00012386322487145662
19.293345931702337,12.704883030127583,73.7883791111566,7.685183927692109,39.33733845679548,1.0733008019767454,1405.1070718946967,1.349034450533313,279.8527627278788,0.00015033269301056862
2.043640573771018,197.0426231481505,5187.806932584923,5425.3183142310445,1.8195259086703828,161.79707211394776,32958.70990311149,3597.9234738937785,447.7153727792849,0.0007230349583551288
409.37481245507433,11.618654038272021,1.013380763195433,166.09296633682118,612.0703142421695,799.0300039848303,7635.849819806222,184.80493088291902,197.54442212999203,0.0003805614251177758
232.17510241480707,53.071652646154384,6816.427420098126,7.082871729796426,2631.7991740248926,37.196512202851935,138.13282711315523,1.7802110660644221,140.485036780058,6.307713920250535e-05
175.28590475196253,6473.540869032607,1.2414711906886056,4729.160758974266,885.1044158540883,1851.4872396282904,3471.5530133012076,1.131796432240837,86.21251670804398,0.0009289379231631756
4.998281090988658,1909.3455690393357,3448.488061829707,428.72705641530365,20.20386119721742,41.682238608524656,1024.886728195067,9132.42024979201,250.2488618858299,9.169914847007021e-05
2242.1517473637796,412.74924397877,8.31055971183352,761.5657340456557,2257.366177824243,17.409748778686257,181.4249965863322,5.5755577562567975,152.43341374147818,0.0005116598913446069
5415.449612071926,5603.38319564755,68.8773852279441,36.517033570342804,3000.781514433886,8.959034720905699,153.03754761260592,3583.792292492552,137.50751040037244,0.0002465827274136245
54.7955994998429,2106.854263754598,22.05862162756553,22.80969673636406,10.134722381706297,109.83697827164562,537.9708926155316,47.55638824937143,232.7331673418362,0.00036667875247076154
2567.8906586425987,16.177570041328938,8410.913886123624,598.6046475966688,83.14716900278997,2.9880130554091564,1069.9459772673813,2029.0160379810168,125.80938926199752,9.158921602647752e-05
63.73962794103083,2.134803497514027,1763.8358844554202,1135.318597410712,13.972717271391243,1795.581312151053,1435.5531200107632,178.22868346618856,304.05720646433645,0.00023187606711871922
20.189515549851397,1.6703282240518853,2561.881019337511,5.717197613832695,2622.77633419803,3.9292872102397687,5998.919386278221,457.2740231911128,444.5215794991253,0.0002416437491774559
18.549945625547664,3056.365316008181,1530.105830562631,2639.991140572529,547.7012531634531,7215.68617877878,2812.9650140965005,8325.496886043009,55.14133368296227,0.00016212956688832492
2.110357486520318,41.177671856516554,1458.331594989738,4324.711956206558,91.27008361285537,10.586821370190096,1724.8940974899,37.62929376674543,312.8220389231526,0.00015857121616136283
1542.8915765546017,8148.983282140117,85.21464809116705,209.45041517258966,1.6373960065300703,105.6936347750044,246.19214601863197,149.81419082054146,282.5308986476193,0.00033717992482706904
2854.631113721869,35.80559140962999,3.4692981051062226,327.79719235470776,3.1158333224420205,503.7168059356919,610.44991399138,3792.0027700580586,277.23848632675873,0.00021536019630730152
17.528891187613905,69.84959403631169,8419.76280902376,544.7836905711174,1.9104992927364193,3.2866092958567683,178.52104906724963,22.36577887754133,413.1333189291107,2.9877588531235233e-05
22.87893157378039,69.84959403631169,8419.76280902376,544.7836905711174,1.9104992927364193,3.2866092958567683,178.52104906724963,22.36577887754133,413.1333189291107,2.9877588531235233e-05
22.87893157378039,84.76599217713346,8419.76280902376,544.7836905711174,1.9104992927364193,3.2866092958567683,178.52104906724963,22.36577887754133,413.1333189291107,2.9877588531235233e-05
