wandb_id,loss variation,w_pred,w_comp,w_diss,w_pen,w_res,run name,best valid MSE,best position MSE,best angular MSE,best penetration
ie0556_agtc7xia,1,1.0,0.1,0.1,1.0,1.0,ie0556,14513.455878927805,0.05994833055057287,1.216595359038731,0.017575157865869162
ie0557_lzafon4h,1,1.0,0.1,0.1,3.0,1.0,ie0557,20750.304471710122,0.10628068438280418,1.3975792241246026,0.018161789677117464
ie0558_uytnx76l,1,1.0,0.1,0.1,10.0,1.0,ie0558,26793.836705385555,0.10814473393112953,2.0643448465322813,0.018538014911668385
ie0559_fj7174oo,1,1.0,0.1,0.1,30.0,1.0,ie0559,14731.297883531437,0.07162800053843452,1.2408034791734455,0.01608846292670211
ie0560_2h074yv5,1,1.0,0.1,0.1,100.0,1.0,ie0560,12862.318070206285,0.07287463630330049,1.3866921356315507,0.010621289815429532
ie0561_bd6iksh6,1,1.0,0.1,0.3,0.01,1.0,ie0561,14069.403651303826,0.06129260826992307,0.986928408243454,0.007186717760902297
ie0562_3wbrwod9,1,1.0,0.1,0.3,0.03,1.0,ie0562,14208.493296749191,0.08561754080491768,0.8108895616357383,0.008124801277782189
ie0563_i2mnox1z,1,1.0,0.1,0.3,0.1,1.0,ie0563,15011.978964356342,0.061457587715090335,1.1208113112029507,0.01657043003745293
ie0564_0sdmikog,1,1.0,0.1,0.3,0.3,1.0,ie0564,18942.72086455561,0.07697104262180883,1.6328407951923505,0.014588765552438474
ie0565_cglg9adt,1,1.0,0.1,0.3,1.0,1.0,ie0565,14902.952578948616,0.051213279607214966,1.3809577731987863,0.006777888993788904
ie0566_n5bj1bz3,1,1.0,0.1,0.3,3.0,1.0,ie0566,11855.946886083724,0.04219887915311291,0.9893244627018628,0.01549012821268487
ie0567_jekiud0z,1,1.0,0.1,0.3,10.0,1.0,ie0567,13266.836251431732,0.07535066514350333,1.1876303182498231,0.010708433086650043
ie0568_zkpah4h3,1,1.0,0.1,0.3,30.0,1.0,ie0568,12296.81389961291,0.05632919686276268,1.2635747099889532,0.013219634229339838
ie0569_1fhst9wb,1,1.0,0.1,0.3,100.0,1.0,ie0569,25177.70577135856,0.09493556395667033,2.1113575310972807,0.011555230122495805
ie0570_cglsuq0r,1,1.0,0.1,1.0,0.01,1.0,ie0570,17904.28677289399,0.07354364713356489,1.5084297515595746,0.011183938889011443
ie0571_zp7dg7ej,1,1.0,0.1,1.0,0.03,1.0,ie0571,13482.193809569644,0.07976210998898005,1.4137455389144247,0.006358888450895257
ie0572_pu7ldrdj,1,1.0,0.1,1.0,0.1,1.0,ie0572,16595.920304741354,0.05838163600003179,1.373203907460938,0.01415073799267704
ie0573_et6nm3yk,1,1.0,0.1,1.0,0.3,1.0,ie0573,18842.270462161854,0.07654870470177189,1.5623683976327836,0.017718575653973844
ie0574_wm091493,1,1.0,0.1,1.0,1.0,1.0,ie0574,16325.311683214613,0.05806535380164697,1.507521816158455,0.01773038800102519
ie0575_jhaiq0aj,1,1.0,0.1,1.0,3.0,1.0,ie0575,14350.904493453136,0.050394365068106114,1.3657251980174963,0.01696569497631852
ie0576_2989ny8t,1,1.0,0.1,1.0,10.0,1.0,ie0576,11971.148320376466,0.0596618242365029,1.5478903466269354,0.010839618317039893
ie0577_05hdao8c,1,1.0,0.1,1.0,30.0,1.0,ie0577,18426.166787344664,0.07888957706046229,1.6965970303182374,0.01810808188741108
ie0578_3lhimd1r,1,1.0,0.1,1.0,100.0,1.0,ie0578,12676.843280711104,0.07883310553612122,1.0846487209689908,0.010237653340109001
ie0579_l1yahyss,1,1.0,0.1,3.0,0.01,1.0,ie0579,22058.866666632162,0.09079080887914905,1.4328818929480729,0.013944688628555389
ie0580_uko3p0gf,1,1.0,0.1,3.0,0.03,1.0,ie0580,14080.571974824354,0.06464887137498795,1.1033344821379,0.014252155088629087
ie0581_6omy5tlb,1,1.0,0.1,3.0,0.1,1.0,ie0581,16787.154787617717,0.08528412859998658,1.7266872219353853,0.006291411116244048
ie0582_sm9s1zln,1,1.0,0.1,3.0,0.3,1.0,ie0582,15447.414365263176,0.06826904677866166,1.609698426513073,0.014774928573042106
ie0583_cbtimy7j,1,1.0,0.1,3.0,1.0,1.0,ie0583,12831.663752865305,0.07507449083157583,1.369481137789391,0.018412011555078316
ie0584_tnitalpl,1,1.0,0.1,3.0,3.0,1.0,ie0584,11461.772169344342,0.07657208352178431,1.1502164956329703,0.010616777014474828
ie0585_w1e105y9,1,1.0,0.1,3.0,10.0,1.0,ie0585,14540.071859382031,0.0809259316372352,1.0058723351229188,0.015243999835659425
ie0586_g81xwk27,1,1.0,0.1,3.0,30.0,1.0,ie0586,17691.460438948197,0.07843613136748742,1.6227984722956754,0.01403724020268469
ie0587_4e4s9a13,1,1.0,0.1,3.0,100.0,1.0,ie0587,12947.620802205538,0.10459853103863263,1.3965429489598953,0.013040206565809393
ie0588_327cz7sj,1,1.0,0.1,10.0,0.01,1.0,ie0588,24710.076939930692,0.0743364752102523,2.301974123678071,0.00693868972756177
ie0589_udkxuhhu,1,1.0,0.1,10.0,0.03,1.0,ie0589,13769.69175532302,0.09243598672977363,1.161732081670341,0.0012832451161802609
ie0590_lun03x7p,1,1.0,0.1,10.0,0.1,1.0,ie0590,15519.609602672985,0.09318551886458235,0.8711072878562607,0.0049273771578848
ie0591_z811ndun,1,1.0,0.1,10.0,0.3,1.0,ie0591,20559.16121031418,0.07691437989048545,1.7814544432199297,0.008250834546935763
ie0592_bkpxxphc,1,1.0,0.1,10.0,1.0,1.0,ie0592,14534.703068053892,0.06423302731660278,1.3467919450003358,0.01239736135374299
ie0593_96r61tsn,1,1.0,0.1,10.0,3.0,1.0,ie0593,15199.314360200928,0.1094204490120406,2.153898350455323,0.01297767503867941
ie0594_0hm49xuq,1,1.0,0.1,10.0,10.0,1.0,ie0594,14058.443259192596,0.06899006677093529,1.5120064283664791,0.015061948306127079
ie0595_8e8c9c75,1,1.0,0.1,10.0,30.0,1.0,ie0595,11433.366461737807,0.08324842612547005,1.0985104059426374,0.0174490283642456
ie0596_315kj8zq,1,1.0,0.1,10.0,100.0,1.0,ie0596,13610.140872157277,0.09274307982815858,1.2154414602723822,0.011005659266541509
ie0597_mh9thjrb,1,1.0,0.1,30.0,0.01,1.0,ie0597,18617.16648814154,0.05857437384764287,1.3354060840902338,0.02075891097792787
ie0598_xzo0oz6q,1,1.0,0.1,30.0,0.03,1.0,ie0598,10647.478906119713,0.0634601837655725,1.4107950222887877,0.005223320212284231
ie0599_f9mj0lsr,1,1.0,0.1,30.0,0.1,1.0,ie0599,11566.768047804786,0.07287571241496077,1.014833408388561,0.0027419446504497193
ie0600_lye7at02,1,1.0,0.1,30.0,0.3,1.0,ie0600,14461.73560798921,0.07535678051192538,1.5623818233149465,0.01759227544091625
ie0601_63gjmpbp,1,1.0,0.1,30.0,1.0,1.0,ie0601,16834.35067164016,0.07742477843083145,1.5305113463467763,0.008832087310917325
ie0602_3gxamc0t,1,1.0,0.1,30.0,3.0,1.0,ie0602,15166.909845946193,0.09737845568658668,1.0713675244620116,0.01772666380438593
ie0603_bhsc2ded,1,1.0,0.1,30.0,10.0,1.0,ie0603,12285.78323190609,0.09178989498395217,1.0470078672476382,0.01125056292731171
ie0604_u5xl4g3l,1,1.0,0.1,30.0,30.0,1.0,ie0604,14254.823536812775,0.05347123187539945,0.9456717003889519,0.009242699683179053
ie0605_2185elnv,1,1.0,0.1,30.0,100.0,1.0,ie0605,15522.821227359527,0.09891722253780529,1.432017157303843,0.009422244466988763
ie0606_fl14u77u,1,1.0,0.1,100.0,0.01,1.0,ie0606,12196.434046182389,0.06789944831936594,1.5262955045652657,0.015627323579677728
ie0607_0sexons3,1,1.0,0.1,100.0,0.03,1.0,ie0607,16383.710475674588,0.0868791563145952,1.1510762003912578,0.020236591527113806
ie0608_qt5daxdx,1,1.0,0.1,100.0,0.1,1.0,ie0608,16889.928223248415,0.09545774922043368,1.375569202233824,0.02090768638201975
ie0609_rlkpm742,1,1.0,0.1,100.0,0.3,1.0,ie0609,15342.133635989681,0.1098502815880352,1.581813311328311,0.017137228936640124
ie0610_97m5pmsr,1,1.0,0.1,100.0,1.0,1.0,ie0610,24492.117919258708,0.0637619226040915,1.8427614371608836,0.004253983517136601
ie0611_uw5par52,1,1.0,0.1,100.0,3.0,1.0,ie0611,18185.76958463705,0.09706540313122902,1.418053218404897,0.012666393711482357
ie0612_txork4fo,1,1.0,0.1,100.0,10.0,1.0,ie0612,26246.3616452262,0.07578072015448858,1.1623424926624417,0.013700127252069655
ie0613_cjwhox4l,1,1.0,0.1,100.0,30.0,1.0,ie0613,29953.55807932109,0.11219312016394148,1.3303146849243506,0.007976347583310995
ie0614_4tofmzny,1,1.0,0.1,100.0,100.0,1.0,ie0614,17900.94980239735,0.07096891272727915,1.3366434839672656,0.015460652524402879
ie0615_j19nmxb7,1,1.0,0.3,0.01,0.01,1.0,ie0615,15409.38232236992,0.039606585897068156,1.430245589631356,0.01754510509293169
ie0616_cbnwp881,1,1.0,0.3,0.01,0.03,1.0,ie0616,9560.946765086162,0.07938040574161234,1.276656664943084,0.0010418961024659939
ie0617_zxcedp0c,1,1.0,0.3,0.01,0.1,1.0,ie0617,12807.937725893727,0.04865444284994186,1.0850116269125327,0.00353374302464374
ie0618_ez8ter95,1,1.0,0.3,0.01,0.3,1.0,ie0618,19619.67003711384,0.09792044989208305,1.532797983136109,0.015397504629840653
ie0619_hmvwn0bs,1,1.0,0.3,0.01,1.0,1.0,ie0619,18144.173640259098,0.09985464480228579,1.9526254098014775,0.014027033841671083
ie0620_vp6g11eh,1,1.0,0.3,0.01,3.0,1.0,ie0620,15521.496342169883,0.18178501758329974,1.3690555966866076,0.011891837599494448
ie0621_qy2idh86,1,1.0,0.3,0.01,10.0,1.0,ie0621,17748.647000711902,0.05265118858236375,1.4262185989461738,0.0173443463339782
ie0622_mok8eomx,1,1.0,0.3,0.01,30.0,1.0,ie0622,22732.629523818003,0.12025437571026829,1.9897948558554268,0.01587091775133277
ie0623_6xtb5goz,1,1.0,0.3,0.01,100.0,1.0,ie0623,20167.64064563151,0.08127059592532677,1.9127805255547599,0.01177012371415691
ie0624_z30hh781,1,1.0,0.3,0.03,0.01,1.0,ie0624,15577.173018533318,0.05610359764357662,1.7261989003529312,0.017948094830450186
ie0625_t57rkr3o,1,1.0,0.3,0.03,0.03,1.0,ie0625,16134.658787386452,0.05612760770666072,1.5706811169892596,0.01632055133312641
ie0626_6z8r8syn,1,1.0,0.3,0.03,0.1,1.0,ie0626,10706.041300863924,0.10165327972165286,1.2071765161126056,0.01257706647842966
ie0627_qqbahh1t,1,1.0,0.3,0.03,0.3,1.0,ie0627,14003.888414703932,0.07093004268804998,1.2212469904846113,0.012715812504522719
ie0628_wnaxd15c,1,1.0,0.3,0.03,1.0,1.0,ie0628,18483.87382815199,0.08061148843238003,1.4448670785968656,0.013405166172492416
ie0629_7jqqqdz4,1,1.0,0.3,0.03,3.0,1.0,ie0629,13401.08166236729,0.07312586314013164,0.7830812619273055,0.017079046653567687
ie0630_j315rqxn,1,1.0,0.3,0.03,10.0,1.0,ie0630,17415.864502129756,0.06956888934103322,1.4329614805018607,0.019293950928888418
ie0631_r1ckhlkv,1,1.0,0.3,0.03,30.0,1.0,ie0631,21083.31556069517,0.05448241456563048,1.4028721856547852,0.011312645831070035
ie0632_jyp9wo1z,1,1.0,0.3,0.03,100.0,1.0,ie0632,19044.53953483374,0.07161504011183176,1.4249893242652159,0.016552680650015684
ie0633_sx1o775x,1,1.0,0.3,0.1,0.01,1.0,ie0633,11999.131707645201,0.07465151460930364,1.473954493647765,0.017519902265583105
ie0634_trquyrbl,1,1.0,0.3,0.1,0.03,1.0,ie0634,18011.90231072189,0.06032946810052714,1.7683986286981237,0.014763122720672688
ie0635_6yrxfyop,1,1.0,0.3,0.1,0.1,1.0,ie0635,17057.73815048121,0.08204737267197605,1.4481901054853727,0.020243593949363505
ie0636_xilukzbs,1,1.0,0.3,0.1,0.3,1.0,ie0636,15436.351244082884,0.12479446288911653,1.1350560352306993,0.016742705908314087
ie0637_3kixlbsu,1,1.0,0.3,0.1,1.0,1.0,ie0637,13334.350273536047,0.06043550555005991,1.0663446515584316,0.01724727049436938
ie0638_dlhjb5bm,1,1.0,0.3,0.1,3.0,1.0,ie0638,17013.00971456213,0.05051992912429226,1.2658500825997188,0.01651027895111349
ie0639_tw0al14a,1,1.0,0.3,0.1,10.0,1.0,ie0639,13738.830228675322,0.05152359960972178,1.4798751089699718,0.01613951907079116
ie0640_bj0w8hpw,1,1.0,0.3,0.1,30.0,1.0,ie0640,21458.541238197115,0.064182581441391,1.4063097039324277,0.014358056737625347
ie0641_4bfocd3f,1,1.0,0.3,0.1,100.0,1.0,ie0641,17396.986474573827,0.0753063516343273,1.4102602219734865,0.019395363093778477
ie0642_i0trzo0y,1,1.0,0.3,0.3,0.01,1.0,ie0642,23035.41088896931,0.05794612163912507,1.4615189001113635,0.008720540481134863
ie0643_jnw1qp2b,1,1.0,0.3,0.3,0.03,1.0,ie0643,17437.335348059994,0.04498183073250952,1.3482317984451977,0.007103447968807505
ie0644_wblv58id,1,1.0,0.3,0.3,0.1,1.0,ie0644,15150.684576912623,0.07095520149250494,1.1031350502767263,0.009108487021392381
ie0645_8kq72sc6,1,1.0,0.3,0.3,0.3,1.0,ie0645,18621.88010301208,0.07385893886822079,1.6897200372992836,0.01353123625579063
ie0646_nqdn9nzl,1,1.0,0.3,0.3,1.0,1.0,ie0646,16082.044994906133,0.06428581038804136,1.8002334607028687,0.008184504669050106
ie0647_0vedcdt0,1,1.0,0.3,0.3,3.0,1.0,ie0647,13278.612458644999,0.05816291473452402,0.9021556247276994,0.02010343031755421
ie0648_mzlgcc9g,1,1.0,0.3,0.3,10.0,1.0,ie0648,26528.40741120435,0.07459280617328604,1.3734274228204941,0.004582948977930356
ie0649_vbklrvfl,1,1.0,0.3,0.3,30.0,1.0,ie0649,14015.78912862211,0.059676751622225285,2.002963440411359,0.007612181232065469
ie0650_z9le7c8g,1,1.0,0.3,0.3,100.0,1.0,ie0650,24507.30839849574,0.06868413799897717,1.8909934749208024,0.012544316626218386
ie0651_b42npaxm,1,1.0,0.3,1.0,0.01,1.0,ie0651,14996.94711909167,0.08196842380225373,1.614231371684199,0.009616609920193846
ie0652_0viy30al,1,1.0,0.3,1.0,0.03,1.0,ie0652,19563.258798519357,0.10830785112689074,1.6647436545170347,0.017983649625016945
ie0653_hm8yhrzh,1,1.0,0.3,1.0,0.1,1.0,ie0653,17825.32885616811,0.07512944131439286,1.5352772202316116,0.016629207761296977
ie0654_k10rocw0,1,1.0,0.3,1.0,0.3,1.0,ie0654,24053.07527094276,0.07529990967342377,1.7244334643844657,0.01147133331113601
ie0655_db5ajz2b,1,1.0,0.3,1.0,1.0,1.0,ie0655,18844.392201411174,0.06901335148470171,1.367434694453327,0.017284487551596294
ie0656_6cvpzdq0,1,1.0,0.3,1.0,3.0,1.0,ie0656,15065.964030222638,0.06202740998974058,1.1521436321482192,0.016257398489111778
ie0657_zfv58xo8,1,1.0,0.3,1.0,10.0,1.0,ie0657,20454.309487020648,0.05407749670979136,1.5136211270844933,0.010867968863380033
ie0658_bq76dn74,1,1.0,0.3,1.0,30.0,1.0,ie0658,16329.390652378313,0.05685551309107463,1.1903184575533339,0.014898681736578993
ie0659_jf91r7ux,1,1.0,0.3,1.0,100.0,1.0,ie0659,12642.362821776895,0.04243314744437577,1.0506918581946874,0.010735255014632098
ie0660_7gkbu0ag,1,1.0,0.3,3.0,0.01,1.0,ie0660,13032.392283683439,0.09282240060973632,1.3107361250375282,0.01651304593801779
ie0661_ur6zd287,1,1.0,0.3,3.0,0.03,1.0,ie0661,23491.29732945223,0.08999042488963686,1.4886066788380476,0.006476961530177105
ie0662_0svpr4co,1,1.0,0.3,3.0,0.1,1.0,ie0662,14664.131476165629,0.06253947375068325,1.3562917207408316,0.016344435339442742
ie0663_778tz3v0,1,1.0,0.3,3.0,0.3,1.0,ie0663,18310.31611521901,0.08848099950816114,1.5241029157443726,0.0104457777516987
ie0664_o09jwsmu,1,1.0,0.3,3.0,1.0,1.0,ie0664,17281.504370802293,0.06553899000308344,1.6685259327362054,0.011193543792071842
ie0665_3wydkv3z,1,1.0,0.3,3.0,3.0,1.0,ie0665,15219.308357545204,0.09315283039824804,1.5592334868279631,0.016415619138548908
ie0666_94uwsept,1,1.0,0.3,3.0,10.0,1.0,ie0666,13402.89446324713,0.09521421218631043,1.1028319969363198,0.0204209873457815
ie0667_clrfhjde,1,1.0,0.3,3.0,30.0,1.0,ie0667,13662.532859158964,0.07033690970224626,1.0978587672783342,0.01756319302820712
ie0668_3w151ugm,1,1.0,0.3,3.0,100.0,1.0,ie0668,17077.33128874393,0.08072932480456486,1.4160555171815017,0.016202150418911942
ie0669_qdswf7b0,1,1.0,0.3,10.0,0.01,1.0,ie0669,18711.168419748683,0.06210217579813847,1.8787572180062877,0.014164485199896378
ie0670_okbz0m2d,1,1.0,0.3,10.0,0.03,1.0,ie0670,13637.115942139997,0.0900386039636146,1.6321593425836753,0.01571913488873098
ie0671_8ib4s1ew,1,1.0,0.3,10.0,0.1,1.0,ie0671,17230.304944383563,0.06951127043358166,1.3664434052381222,0.016517325897614545
ie0672_5v44stam,1,1.0,0.3,10.0,0.3,1.0,ie0672,15544.532344435132,0.1779642405661767,1.0142658359206433,0.014738855362471378
ie0673_5ku9waa8,1,1.0,0.3,10.0,1.0,1.0,ie0673,12988.223106210287,0.08853729780722709,1.0345423192802894,0.01371404172150453
ie0674_hg2gl8a8,1,1.0,0.3,10.0,3.0,1.0,ie0674,18171.062486169456,0.08965692313012405,1.3528116309626967,0.011156069409640904
ie0675_zons8jmp,1,1.0,0.3,10.0,10.0,1.0,ie0675,19404.247984185735,0.0908272204601763,2.1873483143909227,0.012554667086405277
ie0676_7um4g5td,1,1.0,0.3,10.0,30.0,1.0,ie0676,15138.455105631332,0.10534976094437873,1.6646647432292583,0.008647791788193557
ie0677_9mzebnug,1,1.0,0.3,10.0,100.0,1.0,ie0677,18057.220289946075,0.11488921303000818,1.645974450934546,0.013086088534245083
ie0678_tq5zyc55,1,1.0,0.3,30.0,0.01,1.0,ie0678,18449.755137408538,0.06781918083439765,1.0340925297746608,0.013247081387986031
ie0679_h04mqqqk,1,1.0,0.3,30.0,0.03,1.0,ie0679,11661.0726386547,0.06951891806924625,1.372932368816406,0.01621355887197312
ie0680_0ap65q0z,1,1.0,0.3,30.0,0.1,1.0,ie0680,14320.504812962468,0.09201047157800397,1.7623664777197654,0.011556305727858127
ie0681_byd1wlxx,1,1.0,0.3,30.0,0.3,1.0,ie0681,17305.421253483975,0.075485673443309,1.305910341191756,0.016144918789377134
ie0682_acsbhns7,1,1.0,0.3,30.0,1.0,1.0,ie0682,11196.488370460032,0.07277516435555637,1.2520059348454637,0.013342571363286176
ie0683_ebdbad78,1,1.0,0.3,30.0,3.0,1.0,ie0683,17342.148661253137,0.09866502092107578,1.3209751370474083,0.012860399006865622
ie0684_ezgil1o9,1,1.0,0.3,30.0,10.0,1.0,ie0684,18989.36461345723,0.13606277299899155,1.2575416001485002,0.010524315074145769
ie0685_tj9gi2ho,1,1.0,0.3,30.0,30.0,1.0,ie0685,14887.910522830847,0.11537734885096644,1.2077161486508476,0.008738200645069106
ie0686_87zn88c5,1,1.0,0.3,30.0,100.0,1.0,ie0686,11020.057712990396,0.08321649942062206,1.5310052038247093,0.00849426324243081
ie0687_p3tv6xst,1,1.0,0.3,100.0,0.01,1.0,ie0687,16557.19732104498,0.09142465687534289,1.4524118077471961,0.006242846345310036
ie0688_s0o5e3au,1,1.0,0.3,100.0,0.03,1.0,ie0688,17574.917540162678,0.06450531813469396,1.6654381515217438,0.016640572189379817
ie0689_a67xg2y2,1,1.0,0.3,100.0,0.1,1.0,ie0689,19627.7524348046,0.08697924985895338,1.8573179420863937,0.013417436489510923
ie0690_9ekjq1cv,1,1.0,0.3,100.0,0.3,1.0,ie0690,11260.006718559667,0.08392291585220117,1.0695573026871181,0.005483243363303042
ie0691_vl6a4e7t,1,1.0,0.3,100.0,1.0,1.0,ie0691,15255.94911774612,0.07035160667185654,1.3958028174904382,0.013462028835940382
ie0692_hdcq5t7k,1,1.0,0.3,100.0,3.0,1.0,ie0692,19539.30736726434,0.08484618367159172,1.718563056749468,0.015155804821337604
ie0693_tqdvn4xd,1,1.0,0.3,100.0,10.0,1.0,ie0693,15218.517573898576,0.08987532928175339,1.7953086491687293,0.017188848223722058
ie0694_kuanyie4,1,1.0,0.3,100.0,30.0,1.0,ie0694,22889.874681090812,0.07620960584655216,1.501070672174039,0.016618512769237526
ie0695_ks86uda2,1,1.0,0.3,100.0,100.0,1.0,ie0695,16169.63505001252,0.0937852785852824,1.708176466512511,0.016209665825392745
ie0696_wwy6zmuk,1,1.0,1.0,0.01,0.01,1.0,ie0696,13130.518357820585,0.06665618494556316,0.8498170870523009,0.011011467668043345
ie0697_7w7sbbpo,1,1.0,1.0,0.01,0.03,1.0,ie0697,13405.953341549914,0.08921981203845931,1.3740065094510865,0.017354950017041314
ie0698_u8avdsa3,1,1.0,1.0,0.01,0.1,1.0,ie0698,12778.260908150163,0.06816045720132477,1.3082918252640023,0.015042661929493406
ie0699_1pspvw7m,1,1.0,1.0,0.01,0.3,1.0,ie0699,12328.518878906008,0.07134920354126824,1.4335423110615764,0.011170630675200393
ie0700_r0caupg6,1,1.0,1.0,0.01,1.0,1.0,ie0700,14976.593919026916,0.07874111036064893,1.5661283299408255,0.009051776988940333
ie0701_1yoqtza8,1,1.0,1.0,0.01,3.0,1.0,ie0701,11830.443091887155,0.05787351297707525,1.3592653057418733,0.018072345816095806
ie0702_spnz4g6a,1,1.0,1.0,0.01,10.0,1.0,ie0702,21591.19809027166,0.08465486981463291,1.5897782515445062,0.013175525036679625
ie0703_da0r268x,1,1.0,1.0,0.01,30.0,1.0,ie0703,20666.364853307314,0.08458297583884805,1.4788651038850653,0.013296614149459037
ie0704_buk0al1o,1,1.0,1.0,0.01,100.0,1.0,ie0704,16456.516202909414,0.06451227618864029,1.5974636906298794,0.00935028529517385
ie0705_rfmeoxuv,1,1.0,1.0,0.03,0.01,1.0,ie0705,14116.701452528549,0.06944616801000034,1.6115252738740313,0.013601665782132389
ie0706_ur8pykyd,1,1.0,1.0,0.03,0.03,1.0,ie0706,13312.875640109234,0.07139855071166071,1.6046069537827663,0.015789175547640276
ie0707_j5k8ovjy,1,1.0,1.0,0.03,0.1,1.0,ie0707,19938.752541637736,0.11066942083136302,1.8554631400691837,0.015362096802200626
ie0708_w2dhnxfs,1,1.0,1.0,0.03,0.3,1.0,ie0708,17273.43892506513,0.059106530001893476,1.347552311333026,0.019356517498156832
ie0709_687ouhlb,1,1.0,1.0,0.03,1.0,1.0,ie0709,15979.438394044992,0.0909814026732823,1.416215834944359,0.019806816939100774
ie0710_b5twtwfl,1,1.0,1.0,0.03,3.0,1.0,ie0710,12712.373686298642,0.08088958633017482,1.4047084939933785,0.012940786543458102
ie0711_v7sp02gz,1,1.0,1.0,0.03,10.0,1.0,ie0711,13674.96300587873,0.03937586595458127,1.2177747366564844,0.016689304017738788
ie0712_bxnfhai3,1,1.0,1.0,0.03,30.0,1.0,ie0712,9313.137012263114,0.044871102208455034,1.1055907757356611,0.017118602986512188
ie0713_t7pam6zk,1,1.0,1.0,0.03,100.0,1.0,ie0713,16028.503037945207,0.1023694692144483,1.5911548334333996,0.011684044268857035
ie0714_p3v68uva,1,1.0,1.0,0.1,0.01,1.0,ie0714,17431.68770109541,0.08151929013502904,1.2787307939282386,0.010755460274945693
ie0715_bnnbtndu,1,1.0,1.0,0.1,0.03,1.0,ie0715,25346.204542359104,0.10854305059414456,1.5800219916112008,0.008967940280926474
ie0716_yac3v8fe,1,1.0,1.0,0.1,0.1,1.0,ie0716,20585.73814665117,0.04375176685936948,1.6460315737475728,0.0197589644547422
ie0717_fmd0wjz2,1,1.0,1.0,0.1,0.3,1.0,ie0717,16511.155767011114,0.07582577977062784,1.431886288540212,0.010268559233659403
ie0718_p8pfykp2,1,1.0,1.0,0.1,1.0,1.0,ie0718,16850.937450265297,0.0996955659584462,1.2580417257677476,0.007798295659024299
ie0719_es66w63r,1,1.0,1.0,0.1,3.0,1.0,ie0719,16291.593432927893,0.08742996653709315,1.56388283279337,0.012822282673676097
ie0720_9w1wubr9,1,1.0,1.0,0.1,10.0,1.0,ie0720,18215.00153005743,0.07452968134931406,1.4621840254711154,0.012538511902456247
ie0721_v2kt90zx,1,1.0,1.0,0.1,30.0,1.0,ie0721,16397.816105131722,0.06198439176652424,1.7459830256662439,0.019307441719639024
ie0722_v1552xaq,1,1.0,1.0,0.1,100.0,1.0,ie0722,15829.11469553255,0.0723181167671535,1.6244806286584832,0.014352213084108384
ie0723_ovrbjvb4,1,1.0,1.0,0.3,0.01,1.0,ie0723,13328.098553429518,0.04744062107394913,1.056961221531084,0.015551028902904551
ie0724_bqbix0zn,1,1.0,1.0,0.3,0.03,1.0,ie0724,12128.424445289198,0.08565525062024817,1.2946856842890697,0.01763537635361325
ie0725_iid989mf,1,1.0,1.0,0.3,0.1,1.0,ie0725,14507.889565979818,0.07781126654091239,1.6951978083182593,0.013481862280397137
ie0726_sdq8s07m,1,1.0,1.0,0.3,0.3,1.0,ie0726,13633.007815609366,0.058138038530283556,1.5095333903911343,0.015014718906483145
ie0727_p8h1b6jc,1,1.0,1.0,0.3,1.0,1.0,ie0727,16817.74136157105,0.1094047549296208,1.763492111228261,0.009016992698727588
ie0728_jkuq1sbd,1,1.0,1.0,0.3,3.0,1.0,ie0728,17472.041134374704,0.0940448309097535,1.3051439138848466,0.015403137911610309
ie0729_khw7plti,1,1.0,1.0,0.3,10.0,1.0,ie0729,18583.256084951136,0.06369402640745155,1.6098843809400063,0.01758238337175863
ie0730_uc8rg8po,1,1.0,1.0,0.3,30.0,1.0,ie0730,15442.102090389182,0.08347275392940844,1.6028310624655464,0.012651060571765283
ie0731_9kt7e7na,1,1.0,1.0,0.3,100.0,1.0,ie0731,15583.17450217812,0.08776952651897618,1.2534168868733402,0.013267634037324338
ie0732_fyz76icr,1,1.0,1.0,1.0,0.01,1.0,ie0732,14287.406193929879,0.06267826141089577,1.0855248932599584,0.010387842003262995
ie0733_k9b1pjbp,1,1.0,1.0,1.0,0.03,1.0,ie0733,15625.034001701317,0.09647158380516907,1.296557048805528,0.004027791732936125
ie0734_dl3j8f4c,1,1.0,1.0,1.0,0.1,1.0,ie0734,18620.878477945127,0.14831526619083651,1.18556199032231,0.007818122468103188
ie0735_lspgojm7,1,1.0,1.0,1.0,0.3,1.0,ie0735,18376.118000940805,0.05495491750441876,1.9014708013185584,0.02095022910695538
ie0736_13m9spw4,1,1.0,1.0,1.0,1.0,1.0,ie0736,15582.371109956559,0.07067674389366099,1.5847854643040375,0.016894676252478574
ie0737_z7v70ge0,1,1.0,1.0,1.0,3.0,1.0,ie0737,13725.673980396547,0.06153784197453608,1.4227988069999222,0.011048375762737159
ie0738_720x33yt,1,1.0,1.0,1.0,10.0,1.0,ie0738,12110.092173014602,0.0703617745020015,0.8221164342341598,0.00894527073009348
ie0739_4cnufezi,1,1.0,1.0,1.0,30.0,1.0,ie0739,18077.914929360308,0.07501234510373644,1.355087397827353,0.01936940738533096
ie0740_emqxtqn5,1,1.0,1.0,1.0,100.0,1.0,ie0740,13733.707407121881,0.06519546384863387,1.7931705393451298,0.013138795354293228
ie0741_gm0mlelq,1,1.0,1.0,3.0,0.01,1.0,ie0741,22161.83048770397,0.10264499975082511,1.7072460340682531,0.01680808331247311
ie0742_mq24am8g,1,1.0,1.0,3.0,0.03,1.0,ie0742,18378.04666403803,0.10186452961783243,1.4726393364484192,0.012358431919773141
