wandb_id,loss variation,w_pred,w_comp,w_diss,w_pen,w_res,run name,best valid MSE,best position MSE,best angular MSE,best penetration
ie0044_asd7lad1,3,1.0,0.0001,0.01,1.0,1.0,ie0044,19169.582547057955,0.11943675589091328,1.814543509469022,0.013245655552473048
ie0045_axjs2ix6,1,1.0,0.0001,0.01,10.0,1.0,ie0045,18566.121005467994,0.08912269445916321,1.9232322874639727,0.011758822839794642
ie0046_5u1nawpq,2,1.0,0.0001,0.01,10.0,1.0,ie0046,18378.489438925968,0.10588249461033264,1.6885171260530707,0.015974639157289396
ie0047_57y6hofx,3,1.0,0.0001,0.01,10.0,1.0,ie0047,25528.48455816903,0.10996569832516367,1.9150384057752172,0.011686575811417558
ie0048_6tm4snqz,1,1.0,0.0001,0.01,100.0,1.0,ie0048,20059.214595630936,0.10771885683729217,1.8065484959006288,0.008543644982185865
ie0049_79tgeeov,2,1.0,0.0001,0.01,100.0,1.0,ie0049,16511.64871121865,0.08521868215728823,1.5834409623473507,0.01386902711982415
ie0050_vhwgt8eg,3,1.0,0.0001,0.01,100.0,1.0,ie0050,26345.44375821035,0.08909374982867227,2.0893779068791716,0.01854325979347477
ie0051_bdkyc1kj,1,1.0,0.0001,0.01,1000.0,1.0,ie0051,18523.233774267996,0.09676783590182188,1.2951732907080176,0.0035332632842678137
ie0052_h6vgwr76,2,1.0,0.0001,0.01,1000.0,1.0,ie0052,20100.85075825388,0.10923878072669771,1.6791925683108389,0.013409916286046063
ie0053_rdvdylme,3,1.0,0.0001,0.01,1000.0,1.0,ie0053,18894.231353774558,0.1096981805761758,1.6497868323662392,0.009560961704347278
ie0054_osiy3s2u,1,1.0,0.0001,0.1,0.01,1.0,ie0054,22377.531160324528,0.1165333430946701,1.8731232164419798,0.011261911000962736
ie0055_wyfiqidw,2,1.0,0.0001,0.1,0.01,1.0,ie0055,22306.77168128812,0.10883644410152311,1.6504575516656423,0.015992129022294122
ie0056_cexuyam2,3,1.0,0.0001,0.1,0.01,1.0,ie0056,18432.844943343047,0.07478632481341685,1.5533045641041068,0.01201746189235724
ie0057_p6cpjlnl,1,1.0,0.0001,0.1,0.1,1.0,ie0057,19569.486618835253,0.08699901434422899,1.6230818710445511,0.019777881789579926
ie0058_v7ge6wf4,2,1.0,0.0001,0.1,0.1,1.0,ie0058,21882.805584313326,0.09978857845025256,2.215129232776847,0.01243422270341891
ie0059_b0dsok3a,3,1.0,0.0001,0.1,0.1,1.0,ie0059,16916.26342020268,0.09197928869094157,1.419738330119428,0.012906939483041356
ie0060_pvqhngew,1,1.0,0.0001,0.1,1.0,1.0,ie0060,17029.629725766277,0.11859160269758104,1.8216866947648336,0.013047299862094307
ie0061_2ij9mhsw,2,1.0,0.0001,0.1,1.0,1.0,ie0061,18167.913457921146,0.0899586085588859,1.5528694937940224,0.016451369107295256
ie0062_lhjuwcva,3,1.0,0.0001,0.1,1.0,1.0,ie0062,20699.20320742914,0.10066221502350575,1.675639394294493,0.015364162122081167
ie0063_f5e3ngt6,1,1.0,0.0001,0.1,10.0,1.0,ie0063,23103.165281782378,0.11338703127356221,2.227191856571296,0.013883948843601987
ie0064_8yb3dqwz,2,1.0,0.0001,0.1,10.0,1.0,ie0064,21651.326586376206,0.0841562687921974,1.931291897597151,0.0166703236871955
ie0065_mijjv0cq,3,1.0,0.0001,0.1,10.0,1.0,ie0065,18872.13993196299,0.10626772028895011,1.6273120230414277,0.018442777358214923
ie0066_tre0m45n,1,1.0,0.0001,0.1,100.0,1.0,ie0066,16840.5419733518,0.08416142256455367,1.631996957298746,0.004976813882001869
ie0067_rs58l3kj,2,1.0,0.0001,0.1,100.0,1.0,ie0067,18527.881465864764,0.12046094348134273,1.8131111686095887,0.01556990695448076
ie0068_d42ab16o,3,1.0,0.0001,0.1,100.0,1.0,ie0068,23589.460187702447,0.10694774271303162,1.8713854899920521,0.015782440597935057
ie0069_zthaqsrs,1,1.0,0.0001,0.1,1000.0,1.0,ie0069,17079.83338372429,0.08401798411455996,1.7355389922627447,0.004436789854362756
ie0070_knumbn98,2,1.0,0.0001,0.1,1000.0,1.0,ie0070,21541.775915476363,0.11198058492235156,2.033075641766576,0.014885110339058132
ie0071_ult3n7fu,3,1.0,0.0001,0.1,1000.0,1.0,ie0071,14149.612987205554,0.0913724744067252,1.4754933831783208,0.009918459643565008
ie0072_g9g9vgd9,1,1.0,0.0001,1.0,0.01,1.0,ie0072,16428.645193437216,0.08560273048383109,1.7035142736304372,0.01282649052829442
ie0073_dinikmtl,2,1.0,0.0001,1.0,0.01,1.0,ie0073,22492.464682412734,0.0931961023072262,1.9492918494249332,0.015191936285414155
ie0074_wek5ee0c,3,1.0,0.0001,1.0,0.01,1.0,ie0074,20134.28939811139,0.08242819184567907,1.64814237005093,0.02017191289131256
ie0075_0vrqqzaz,1,1.0,0.0001,1.0,0.1,1.0,ie0075,22042.08181634105,0.07845316443385292,1.7202966733464886,0.01985587064875186
ie0076_bi7lku0y,2,1.0,0.0001,1.0,0.1,1.0,ie0076,22728.33525227428,0.1096379189831802,1.760394761609046,0.012762176634345045
ie0077_yec4k5a6,3,1.0,0.0001,1.0,0.1,1.0,ie0077,27629.987518834903,0.06671844379555963,2.0030351055104303,0.014078520413334385
ie0078_s6japh7z,1,1.0,0.0001,1.0,1.0,1.0,ie0078,19788.96964087873,0.11142720847261285,1.78230929218485,0.021074206431716647
ie0079_jqfbxgjm,2,1.0,0.0001,1.0,1.0,1.0,ie0079,23859.274186696144,0.09774953065340244,2.155647457591787,0.014574436588324986
ie0080_p25916b4,3,1.0,0.0001,1.0,1.0,1.0,ie0080,25782.27229611494,0.10257619020933922,1.7641791389366386,0.012068174284616113
ie0081_m92xssvd,1,1.0,0.0001,1.0,10.0,1.0,ie0081,15583.46736466801,0.08480851297164917,1.4415717113011963,0.012129355072101933
ie0082_5uyiab8e,2,1.0,0.0001,1.0,10.0,1.0,ie0082,20067.869984545316,0.10518085462264747,1.9380999359625535,0.016111337452112698
ie0083_eb78txkv,3,1.0,0.0001,1.0,10.0,1.0,ie0083,25586.399445632193,0.08541298766763011,1.6050494935903608,0.014843385625477818
ie0084_8q4rz9o8,1,1.0,0.0001,1.0,100.0,1.0,ie0084,24722.65960257145,0.10754184126497425,1.9078167217335498,0.00697921548721724
ie0085_g777bodi,2,1.0,0.0001,1.0,100.0,1.0,ie0085,15997.883584793128,0.09735574386206391,1.75010098491807,0.01418901799390002
ie0086_bvjlwhg7,3,1.0,0.0001,1.0,100.0,1.0,ie0086,28201.49608011134,0.07487671214711278,2.1234099041538466,0.01537563800825784
ie0087_axwjaqdt,1,1.0,0.0001,1.0,1000.0,1.0,ie0087,22421.201650295756,0.10939215499252314,1.7109873770023996,0.008805494691455848
ie0088_slq0xd02,2,1.0,0.0001,1.0,1000.0,1.0,ie0088,20007.40428952159,0.1054691499935571,1.6321731503578736,0.019432122466100366
ie0089_xzraxrul,3,1.0,0.0001,1.0,1000.0,1.0,ie0089,25235.096520093,0.07406275732390867,2.0216329130950097,0.015727318623078745
ie0090_o79ipk64,1,1.0,0.001,0.0001,0.01,1.0,ie0090,19272.38764665053,0.0934693370994826,1.794131657319842,0.011753453009204808
ie0091_qz6fz78u,2,1.0,0.001,0.0001,0.01,1.0,ie0091,21679.401255407756,0.09921164806572103,1.8180166822385,0.013286490192023496
ie0092_msfnx5ip,3,1.0,0.001,0.0001,0.01,1.0,ie0092,22141.759449335084,0.08700347823813326,2.002019050486444,0.01255729655559306
ie0093_awmjj0r5,1,1.0,0.001,0.0001,0.1,1.0,ie0093,17974.656102317742,0.11361823977290741,1.7908928074199384,0.01278325690356688
ie0094_5i50g82q,2,1.0,0.001,0.0001,0.1,1.0,ie0094,14192.039725973775,0.09975171525348263,1.3888432167383598,0.016284309309028223
ie0095_wqrfli4q,3,1.0,0.001,0.0001,0.1,1.0,ie0095,19354.279414815337,0.10778132148368946,1.7710312462570394,0.013110753683780486
ie0096_n0tblw2h,1,1.0,0.001,0.0001,1.0,1.0,ie0096,22218.46930319566,0.1020324638289559,1.7718504082205782,0.018351945990327415
ie0097_fc66z4m5,2,1.0,0.001,0.0001,1.0,1.0,ie0097,17371.454741771235,0.09686789282755057,1.6910613111251651,0.015578349170751248
ie0098_yqsilv26,3,1.0,0.001,0.0001,1.0,1.0,ie0098,18751.35933808283,0.12082279002352343,1.689377596868542,0.013008624254669901
ie0099_3wzgidbe,1,1.0,0.001,0.0001,10.0,1.0,ie0099,17362.836769140238,0.08852460773982783,1.5489695009836093,0.01803657230012779
ie0100_e79rvmrr,2,1.0,0.001,0.0001,10.0,1.0,ie0100,19557.59609119463,0.10414447607675781,1.7761586352232657,0.013019141910730513
ie0101_zijozlya,3,1.0,0.001,0.0001,10.0,1.0,ie0101,24760.159777439447,0.11667166367741752,2.1453398577750153,0.011798716446885061
ie0102_ujesaa7r,1,1.0,0.001,0.0001,100.0,1.0,ie0102,15515.775688982972,0.12114176270355143,1.581608679380683,0.0055685308248033935
ie0103_qnwf1lqc,2,1.0,0.001,0.0001,100.0,1.0,ie0103,17288.097022033508,0.09012628542426127,1.6283825044508755,0.01725405252917368
ie0104_8138lphv,3,1.0,0.001,0.0001,100.0,1.0,ie0104,20504.88448995886,0.11724245990076392,1.9338261158617083,0.010889640485411016
ie0105_j6apjpro,1,1.0,0.001,0.0001,1000.0,1.0,ie0105,15873.374747823244,0.12177352049562856,1.368558238303336,0.007037253383214237
ie0106_rfmbst31,2,1.0,0.001,0.0001,1000.0,1.0,ie0106,18365.472680217692,0.09051212183865241,1.7624341723694803,0.012965080801736948
ie0107_vp02dp55,3,1.0,0.001,0.0001,1000.0,1.0,ie0107,19557.317752871462,0.10755780426655212,1.6335303433667787,0.003615554567646966
ie0108_y5n5qrx7,1,1.0,0.001,0.001,0.01,1.0,ie0108,19888.073217066412,0.12288969499510076,1.5666320237380948,0.011902353580539333
ie0109_hnwbboks,2,1.0,0.001,0.001,0.01,1.0,ie0109,30054.263991642852,0.1087426549088076,1.7729554082915167,0.013804400160776116
ie0110_1gedxhkf,3,1.0,0.001,0.001,0.01,1.0,ie0110,20641.639467370194,0.12104184999269692,1.8369491925046568,0.01258202222837187
ie0111_alq6yluo,1,1.0,0.001,0.001,0.1,1.0,ie0111,15725.901685257502,0.11625244893585593,1.3852445055507094,0.013002697457509989
ie0112_oe3lwtu0,2,1.0,0.001,0.001,0.1,1.0,ie0112,23140.71813958959,0.07968971226631852,1.8611521665061508,0.01920874519195803
ie0113_vs4eftin,3,1.0,0.001,0.001,0.1,1.0,ie0113,16141.743597327497,0.1066618564039426,1.5726640143414095,0.012268317602669256
ie0114_1gc6zlmq,1,1.0,0.001,0.001,1.0,1.0,ie0114,20528.411783393596,0.10998871203746584,2.016780412641329,0.011858855213286548
ie0115_3m8uve33,2,1.0,0.001,0.001,1.0,1.0,ie0115,21078.069400795106,0.10441361962631374,2.015546987030034,0.015232622658686393
ie0116_g6nutaka,3,1.0,0.001,0.001,1.0,1.0,ie0116,34526.815118013365,0.09269274689604504,2.1667833936051686,0.013768653902591344
ie0117_rv8q03oz,1,1.0,0.001,0.001,10.0,1.0,ie0117,18097.803387988406,0.12061405456013591,1.5912013042825222,0.011512907227866676
ie0118_kayxjmgq,2,1.0,0.001,0.001,10.0,1.0,ie0118,19880.440178963192,0.10864704876061951,2.018430581474759,0.015927947185155417
ie0119_5zoryb0x,3,1.0,0.001,0.001,10.0,1.0,ie0119,18168.79832041644,0.0998249659495497,1.7624203843050972,0.012237153469627352
ie0120_1kg3nse5,1,1.0,0.001,0.001,100.0,1.0,ie0120,22390.572461233896,0.10747921721617498,1.9901979210092224,0.006588694045935973
ie0121_w2mk34j6,2,1.0,0.001,0.001,100.0,1.0,ie0121,23022.87597525463,0.053896440115343,1.5076741824346163,0.017119270955869223
ie0122_9jfqlaal,3,1.0,0.001,0.001,100.0,1.0,ie0122,25988.726727865167,0.11137112829904754,2.4127428991103343,0.005578390010912942
ie0123_7wuj9e0p,1,1.0,0.001,0.001,1000.0,1.0,ie0123,17975.9442965829,0.11529738378056932,1.5024755259746394,0.007996459771327302
ie0124_dkgfwzkg,2,1.0,0.001,0.001,1000.0,1.0,ie0124,21019.104865266672,0.10317932608060111,1.770825468880203,0.01656798162082221
ie0125_5yjzbl6v,3,1.0,0.001,0.001,1000.0,1.0,ie0125,22076.982249750756,0.1220192950797164,1.7276723711194832,0.005112357685549988
ie0126_pqd08r6u,1,1.0,0.001,0.01,0.01,1.0,ie0126,18189.53166522547,0.10127615340415014,1.6976700191387288,0.015956036554495904
ie0127_dic8nbi4,2,1.0,0.001,0.01,0.01,1.0,ie0127,22895.066549692547,0.08521904379442263,1.7440994409407793,0.01600695979313439
ie0128_x0ydf65i,3,1.0,0.001,0.01,0.01,1.0,ie0128,23593.108722969067,0.08904787536140704,2.0725293694359763,0.012675395534203852
ie0129_ae8oxs2d,1,1.0,0.001,0.01,0.1,1.0,ie0129,13984.460269790692,0.10348417244519056,1.5534625736575998,0.010479545708084096
ie0130_206ouxbg,2,1.0,0.001,0.01,0.1,1.0,ie0130,23904.026723372128,0.103045685355764,1.8853928038031211,0.015458762529507952
ie0131_qgz6n1gi,3,1.0,0.001,0.01,0.1,1.0,ie0131,16727.147930448988,0.09352488450206564,1.5054610388918808,0.009596801636262052
ie0132_k1k9wjl4,1,1.0,0.001,0.01,1.0,1.0,ie0132,19818.628026983348,0.10861301781991166,1.851858310059614,0.015426623408067601
ie0133_uaqdceif,2,1.0,0.001,0.01,1.0,1.0,ie0133,24261.873290212527,0.11306152328311722,1.8135205338594313,0.015532750179408961
ie0134_bo6z7pvm,3,1.0,0.001,0.01,1.0,1.0,ie0134,22667.222207838797,0.09466952162971465,1.6603223843023933,0.011802372522646891
ie0135_w67dh353,1,1.0,0.001,0.01,10.0,1.0,ie0135,19490.836274511636,0.10485661175492243,1.8325805344256199,0.011612917012514875
ie0136_mck4xe1p,2,1.0,0.001,0.01,10.0,1.0,ie0136,19494.103505322557,0.09613926057829777,1.631516842365988,0.014882665340658312
ie0137_nlqj23qe,3,1.0,0.001,0.01,10.0,1.0,ie0137,23145.920155191376,0.10224868909150957,2.193020248914001,0.012382141868275694
ie0138_l05fcfio,1,1.0,0.001,0.01,100.0,1.0,ie0138,16094.550754647167,0.10536638850630811,1.581332447165186,0.0015773288670751218
ie0139_9ka2n4s1,2,1.0,0.001,0.01,100.0,1.0,ie0139,18615.207124228178,0.08188449541820883,1.486083123677189,0.017375977877967637
ie0140_reux8qkb,3,1.0,0.001,0.01,100.0,1.0,ie0140,16390.01782647392,0.09671006620309713,1.7037671630314255,0.012523649994523971
ie0141_0wnh4f6j,1,1.0,0.001,0.01,1000.0,1.0,ie0141,19247.794572307317,0.1181272707050478,2.053071444123826,0.008496191431537192
ie0142_h4qw38p1,2,1.0,0.001,0.01,1000.0,1.0,ie0142,22424.138500019653,0.0937254083967646,1.6621143694486151,0.015729754648930422
ie0143_h9hevj2b,3,1.0,0.001,0.01,1000.0,1.0,ie0143,19585.723526412425,0.1148135443962465,1.5728315369825956,0.009622133155976759
ie0144_qv87ub68,1,1.0,0.001,0.1,0.01,1.0,ie0144,17748.846607174928,0.1025924469665438,1.6393840636920036,0.014970640019331974
ie0145_iiqsvqtq,2,1.0,0.001,0.1,0.01,1.0,ie0145,20227.857933818592,0.09804173169814259,1.6207769532167724,0.01673323228506923
ie0146_kw64npml,3,1.0,0.001,0.1,0.01,1.0,ie0146,20327.707497869735,0.1151438316809958,1.6509614534503458,0.011575635623684433
ie0147_votjyl8u,1,1.0,0.001,0.1,0.1,1.0,ie0147,17783.09434587652,0.09618089177246505,1.6791481221893716,0.012617464214936858
ie0148_9wvukqb3,2,1.0,0.001,0.1,0.1,1.0,ie0148,20741.52214727862,0.11188569344446289,1.9051162472038836,0.014927797323853662
ie0149_69u1v619,3,1.0,0.001,0.1,0.1,1.0,ie0149,25464.38805703149,0.10802907783233308,1.9588403525126434,0.017702122429536005
ie0150_mcs42k38,1,1.0,0.001,0.1,1.0,1.0,ie0150,18056.220829496524,0.1180743745122499,1.7438872349777406,0.020670568707410863
ie0151_wrluklj6,2,1.0,0.001,0.1,1.0,1.0,ie0151,20261.99749016898,0.0781403989408077,1.5398711528348064,0.018717522543131637
ie0152_4byacvv0,3,1.0,0.001,0.1,1.0,1.0,ie0152,26523.772531387443,0.08537932381586978,2.030617253392615,0.014311681081786574
ie0153_quodfn9x,1,1.0,0.001,0.1,10.0,1.0,ie0153,16367.413382584667,0.08266333982434328,1.5449096302978689,0.013010540805567539
ie0154_grq1yopm,2,1.0,0.001,0.1,10.0,1.0,ie0154,20350.09260056338,0.08404413566671401,1.4399704455443858,0.016311054081021455
ie0155_e8mp87cx,3,1.0,0.001,0.1,10.0,1.0,ie0155,18377.491555529105,0.0921610149507468,1.6223780760974869,0.01363054205217502
ie0156_se9um4jr,1,1.0,0.001,0.1,100.0,1.0,ie0156,17321.12177627719,0.10429870163383517,1.7888702528762759,0.004328783469244831
ie0157_xsgzpbhr,2,1.0,0.001,0.1,100.0,1.0,ie0157,20421.125715897862,0.10650467486298576,1.8207422506994226,0.0162413319884745
ie0158_mvs0858f,3,1.0,0.001,0.1,100.0,1.0,ie0158,19525.27931629824,0.0800993720766972,1.8409674050800398,0.014613002212778245
ie0159_me3dju5a,1,1.0,0.001,0.1,1000.0,1.0,ie0159,20935.488567015487,0.1046820185060496,1.85545825871663,0.006253225995526542
ie0160_9nn0nig7,2,1.0,0.001,0.1,1000.0,1.0,ie0160,16038.60572941136,0.11000443797734871,1.350278921635204,0.01658607059390273
ie0161_xq6z2hii,3,1.0,0.001,0.1,1000.0,1.0,ie0161,20132.24845747396,0.10138847916952631,1.6343018605679012,0.01109015125527103
ie0162_24e9o62y,1,1.0,0.001,1.0,0.01,1.0,ie0162,14675.491137465733,0.09218635492464405,1.3669678220876338,0.013811572581843033
ie0163_f8va3p3f,2,1.0,0.001,1.0,0.01,1.0,ie0163,21099.556815345673,0.08604227517800629,1.3816309386202286,0.017649047728982785
ie0164_b9e0xl4z,3,1.0,0.001,1.0,0.01,1.0,ie0164,25051.407941138736,0.08678305120481623,2.017118305303694,0.016323825886385777
ie0165_ni7eiba5,1,1.0,0.001,1.0,0.1,1.0,ie0165,21823.236432789672,0.08898800362713628,1.874474214301813,0.01797873588282177
ie0166_7fjqnyqe,2,1.0,0.001,1.0,0.1,1.0,ie0166,23905.05495330615,0.0991839209815705,1.7641038081888083,0.01801539785702458
ie0167_5rae7cwb,3,1.0,0.001,1.0,0.1,1.0,ie0167,23992.80012160016,0.07559313829684323,2.3159745889241696,0.015038997054832588
ie0168_noujzzqk,1,1.0,0.001,1.0,1.0,1.0,ie0168,19701.005932846747,0.09810762814701085,1.7331190834022232,0.009141409679044449
ie0169_gvdj30tl,2,1.0,0.001,1.0,1.0,1.0,ie0169,19711.145366584526,0.09766958690811157,1.5784901062254946,0.015086713298390793
ie0170_he1mv6je,3,1.0,0.001,1.0,1.0,1.0,ie0170,18982.263071966114,0.07207790191884071,1.6380919045914775,0.015161559712791053
ie0171_3wp9nkx2,1,1.0,0.001,1.0,10.0,1.0,ie0171,17242.346020817946,0.11069372031016182,1.6364382677754667,0.004769044688026236
ie0172_1gp629zh,2,1.0,0.001,1.0,10.0,1.0,ie0172,19460.18172082636,0.09076550800149176,1.6690746488604051,0.014311994798414156
ie0173_1t1s1tes,3,1.0,0.001,1.0,10.0,1.0,ie0173,25317.670831312505,0.06777416332026484,1.9781472579936428,0.016668627240418094
ie0174_37dtf1se,1,1.0,0.001,1.0,100.0,1.0,ie0174,19497.464994129285,0.09309777299092906,1.9074172603944224,0.01397270998348853
ie0175_6mtiurhm,2,1.0,0.001,1.0,100.0,1.0,ie0175,17923.905682189674,0.08353118358650935,1.6586402317218194,0.017216946659256202
ie0176_wfvchm1k,3,1.0,0.001,1.0,100.0,1.0,ie0176,21017.474671691918,0.11573196732760782,1.7150695008235748,0.01937401941931901
ie0177_q7q2tsem,1,1.0,0.001,1.0,1000.0,1.0,ie0177,20731.55780847682,0.1160660244219791,1.7027315162774666,0.01110291233660832
ie0178_mpqm51z0,2,1.0,0.001,1.0,1000.0,1.0,ie0178,21161.145861943216,0.10662845386446462,2.0134552983878145,0.015535705312162472
ie0179_p2ps64bw,3,1.0,0.001,1.0,1000.0,1.0,ie0179,18174.860030212847,0.0719651912222159,1.8415353601620037,0.013352595571629551
ie0180_pdleae7n,1,1.0,0.01,0.0001,0.01,1.0,ie0180,20444.901034386054,0.10003584395050838,1.6878146350827872,0.015271996255079745
ie0181_z2rdi99h,2,1.0,0.01,0.0001,0.01,1.0,ie0181,20823.19475394762,0.10457634340295104,1.5363247109287386,0.014838093421125093
ie0182_2zklhr2s,3,1.0,0.01,0.0001,0.01,1.0,ie0182,20845.655081952133,0.09383013941071702,1.723060078729994,0.01952090010687077
ie0183_zl6z3g6g,1,1.0,0.01,0.0001,0.1,1.0,ie0183,16866.85396714032,0.09507096321188047,1.706462724923902,0.009436691470145817
